,address,unit,beds,baths,built,rent,rentdate,encumbered,status,registered
0,4122 VAN BUREN PL,2,1.0,1.0,1929.0,2750.0,2022/07/29,No,Rented,True
0,4122 VAN BUREN PL,3,1.0,1.0,1929.0,2750.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,201,2.0,1.5,1971.0,2857.89,2022/07/29,No,Rented,True
0,11266 VENICE BLVD,3,1.0,1.0,1954.0,1369.0,2022/07/29,No,Rented,True
0,10993 99 CULVER BLVD,10993,0.0,1.0,1946.0,1833.0,2022/07/29,No,Rented,True
0,10993 99 CULVER BLVD,10995,0.0,1.0,1946.0,1811.0,2022/07/29,No,Rented,True
0,10993 99 CULVER BLVD,10997,0.0,1.0,1946.0,1800.0,2022/07/29,No,Rented,True
0,11266 VENICE BLVD,2,1.0,1.0,1954.0,1452.0,2022/07/29,No,Rented,True
0,11266 VENICE BLVD,1,2.0,1.0,1954.0,1993.0,2022/07/29,No,Rented,True
0,3816 HURON AVE,3816,2.0,1.0,1948.0,2895.0,2022/07/29,No,Rented,True
0,11321 WASHINGTON BLVD,11321,2.0,1.0,1949.0,2350.0,2022/07/29,No,Rented,True
0,5458 KINSTON AVE,5464,2.0,1.0,1951.0,1995.0,2022/07/29,No,Rented,True
0,5458 KINSTON AVE,5462,2.0,1.0,1951.0,1905.0,2022/07/29,No,Rented,True
0,5458 KINSTON AVE,5460,2.0,1.0,1951.0,1995.0,2022/07/29,No,Rented,True
0,5458 KINSTON AVE,5458,2.0,1.0,1951.0,2000.0,2022/07/29,No,Rented,True
0,5600 KENSINGTON WAY,103,1.0,1.0,1969.0,1770.0,2022/07/29,No,Rented,True
0,11321 WASHINGTON BLVD,11323,2.0,1.0,1949.0,2350.0,2022/07/29,No,Rented,True
0,11325 WASHINGTON PL,1,1.0,1.0,1957.0,1895.0,2022/07/29,No,Rented,True
0,3951 PROSPECT AVE,3955 Prosp,2.0,1.0,1952.0,3060.0,2022/07/29,No,Rented,True
0,3951 PROSPECT AVE,3953 Prosp,1.0,1.0,1952.0,1970.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,110,2.0,1.5,1971.0,3005.0,2022/07/29,No,Rented,True
0,10959 73 CULVER BLVD,10973,0.0,1.0,1946.0,1895.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,118,2.0,1.5,1971.0,2882.41,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,214,2.0,1.5,1971.0,2820.43,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,111,2.0,1.5,1971.0,0.0,2022/07/29,No,Vacant,True
0,6220 BRISTOL PKWY,112,2.0,1.5,1971.0,2599.7,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,115,2.0,1.5,1971.0,2888.48,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,116,1.0,1.5,1971.0,2670.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,117,2.0,1.5,1971.0,2842.63,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,219,2.0,1.5,1971.0,2569.29,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,314,2.0,1.5,1971.0,3110.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,119,2.0,1.5,1971.0,2680.99,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,120,2.0,1.5,1971.0,2802.49,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,121,2.0,1.5,1971.0,3095.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,211,2.0,1.5,1971.0,2720.31,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,212,2.0,1.5,1971.0,3065.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,215,2.0,1.5,1971.0,2829.75,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,309,2.0,1.5,1971.0,3145.0,2022/07/29,No,Rented,True
0,3816 HURON AVE,3818,4.0,4.0,1948.0,4500.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,218,2.0,1.5,1971.0,3307.5,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,216,2.0,1.5,1971.0,2637.15,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,315,2.0,1.5,1971.0,3120.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,316,2.0,1.5,1971.0,3030.93,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,317,2.0,1.5,1971.0,3144.75,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,217,2.0,1.5,1971.0,2841.67,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,6230,2.0,1.5,1971.0,3485.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,321,2.0,1.5,1971.0,2744.15,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,318,2.0,1.5,1971.0,2829.75,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,320,2.0,1.5,1971.0,2838.94,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,319,2.0,1.5,1971.0,3155.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,310,2.0,1.5,1971.0,2923.52,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,114,2.0,1.5,1971.0,2850.9,2022/07/29,No,Rented,True
0,5324 30 KINSTON AVE,5330,2.0,1.0,1951.0,2000.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,311,2.0,1.5,1971.0,2829.75,2022/07/29,No,Rented,True
0,11325 WASHINGTON PL,3,1.0,1.0,1957.0,1795.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,208,2.0,1.5,1971.0,3090.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,206,2.0,1.5,1971.0,3158.26,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,209,2.0,1.5,1971.0,3060.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,210,2.0,1.5,1971.0,2640.26,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,205,2.0,1.5,1971.0,2829.75,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,308,2.0,1.5,1971.0,2822.49,2022/07/29,No,Rented,True
0,8643 HIGUERA ST,C,2.0,1.0,1936.0,0.0,2022/07/29,No,Vacant,True
0,6220 BRISTOL PKWY,202,2.0,1.5,1971.0,2826.93,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,301,2.0,1.5,1971.0,3065.79,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,312,2.0,1.5,1971.0,2669.97,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,302,2.0,1.5,1971.0,3070.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,303,2.0,1.5,1971.0,2839.43,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,304,2.0,1.5,1971.0,3060.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,204,2.0,1.5,1971.0,2761.36,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,305,2.0,1.5,1971.0,3105.62,2022/07/29,No,Rented,True
0,8909 HUBBARD ST,8911,2.0,1.0,1925.0,2700.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,306,2.0,1.5,1971.0,2908.73,2022/07/29,No,Rented,True
0,8909 HUBBARD ST,8909,2.0,1.0,1925.0,2300.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,203,2.0,1.5,1971.0,3130.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,221,2.0,1.5,1971.0,3150.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,307,2.0,1.5,1971.0,2945.25,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,220,2.0,1.5,1971.0,3040.0,2022/07/29,No,Rented,True
0,6220 BRISTOL PKWY,207,2.0,1.5,1971.0,2826.94,2022/07/29,No,Rented,True
0,5213 DOBSON WAY,none,2.0,1.0,1951.0,2600.0,2022/07/28,No,Rented,True
0,1220 RAINTREE CIR,1,1.0,1.0,1976.0,1900.0,2022/07/28,No,Rented,True
0,3930 TILDEN AVE,5,3.0,2.5,1989.0,2000.0,2022/07/28,No,Rented,True
0,4274 BALDWIN AVE,4274,2.0,2.0,1958.0,4500.0,2022/07/28,No,Rented,True
0,4274 BALDWIN AVE,4276,3.0,2.0,1958.0,3013.46,2022/07/28,No,Rented,True
0,3930 TILDEN AVE,1,3.0,2.5,1989.0,2500.0,2022/07/28,No,Rented,True
0,3930 TILDEN AVE,2,3.0,2.5,1989.0,2400.0,2022/07/28,No,Rented,True
0,3930 TILDEN AVE,3,3.0,2.5,1989.0,2500.0,2022/07/28,No,Rented,True
0,10855 JEFFERSON BLVD,10855,2.0,1.0,1944.0,2950.0,2022/07/28,No,Rented,True
0,3930 TILDEN AVE,4,3.0,2.5,1989.0,2000.0,2022/07/28,No,Rented,True
0,10855 JEFFERSON BLVD,10857,2.0,1.0,1944.0,2750.0,2022/07/28,No,Vacant,True
0,3846 PROSPECT AVE,2,3.0,2.0,1970.0,2750.0,2022/07/27,No,Rented,True
0,10886 VENICE BLVD,10890.5,1.0,1.0,1950.0,0.0,2022/07/27,No,Vacant,True
0,10886 VENICE BLVD,10890,1.0,1.0,1950.0,1648.0,2022/07/27,No,Rented,True
0,3846 PROSPECT AVE,3,3.0,2.0,1970.0,3450.0,2022/07/27,No,Rented,True
0,5113 PICKFORD WAY,1,2.0,2.0,1937.0,3200.0,2022/07/27,No,Rented,True
0,10796 NORTHGATE ST,10796,2.0,1.0,1948.0,2800.0,2022/07/27,No,Rented,True
0,10886 VENICE BLVD,10886,1.0,1.0,1950.0,1900.0,2022/07/27,No,Rented,True
0,10785 NORTHGATE ST,10785,2.0,1.0,1948.0,3780.0,2022/07/27,No,Rented,True
0,5625 SUMNER WAY,108,2.0,2.0,1967.0,2525.0,2022/07/27,No,Rented,True
0,10886 VENICE BLVD,10886.5,1.0,1.0,1950.0,1648.0,2022/07/27,No,Rented,True
0,5900 CANTERBURY DR,A207,2.0,2.0,1970.0,1800.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,6,2.0,2.0,1976.0,1828.0,2022/07/27,No,Rented,True
0,8927 CARSON ST,8927,1.0,1.0,1926.0,2500.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,2,2.0,2.0,1976.0,1506.0,2022/07/27,No,Rented,True
0,10886 VENICE BLVD,10888,1.0,1.0,1950.0,1648.0,2022/07/27,No,Rented,True
0,10886 VENICE BLVD,10888.5,1.0,1.0,1950.0,1648.0,2022/07/27,No,Rented,True
0,4251 MADISON AVE,4251,4.0,3.0,1950.0,3100.0,2022/07/27,No,Rented,True
0,4251 MADISON AVE,4253,3.0,2.0,1978.0,2300.0,2022/07/27,No,Rented,True
0,3846 PROSPECT AVE,1,3.0,2.0,1970.0,2300.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,5,2.0,2.0,1976.0,2250.0,2022/07/27,No,Rented,True
0,4184 DUQUESNE AVE,3,3.0,2.0,1971.0,3250.0,2022/07/27,No,Rented,True
0,4184 DUQUESNE AVE,4,2.0,2.0,1971.0,1900.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,1,3.0,2.5,1976.0,2471.0,2022/07/27,No,Rented,True
0,5399 ETHELDO AVE,1,3.0,2.0,1973.0,4700.0,2022/07/27,No,Rented,True
0,4184 DUQUESNE AVE,2,2.0,2.0,1971.0,2750.0,2022/07/27,No,Rented,True
0,5740 CANTERBURY DR,5740,2.0,2.5,1984.0,3650.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,3,2.0,2.0,1976.0,1950.0,2022/07/27,No,Rented,True
0,4931 INDIAN WOOD RD,357,3.0,2.0,1973.0,3050.0,2022/07/27,No,Rented,True
0,4149 LE BOURGET AVE,4149,2.0,1.0,1940.0,4900.0,2022/07/27,No,Rented,True
0,3846 PROSPECT AVE,4,3.0,2.0,1970.0,2000.0,2022/07/27,No,Rented,True
0,3846 PROSPECT AVE,5,2.0,2.0,1970.0,1950.0,2022/07/27,No,Rented,True
0,4184 DUQUESNE AVE,1,3.0,2.0,1971.0,2000.0,2022/07/27,No,Rented,True
0,3846 PROSPECT AVE,6,2.0,2.0,1970.0,2400.0,2022/07/27,No,Rented,True
0,4170 DUQUESNE AVE,1,1.0,1.0,1920.0,2300.0,2022/07/27,No,Rented,True
0,3406 FAY AVE,3406,2.0,1.0,1952.0,2800.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,4,2.0,2.0,1976.0,1881.0,2022/07/27,No,Rented,True
0,3826 COLLEGE AVE,7,2.0,2.0,1976.0,1100.0,2022/07/27,No,Rented,True
0,3328 MCMANUS AVE,1,2.0,2.0,1936.0,500.0,2022/07/27,No,Rented,True
0,4153 LE BOURGET AVE,4153,3.0,2.0,1939.0,4700.0,2022/07/27,No,Rented,True
0,4040 LA SALLE AVE,5,0.0,1.0,1939.0,1575.0,2022/07/26,No,Rented,True
0,4040 LA SALLE AVE,6,0.0,1.0,1939.0,835.0,2022/07/26,No,Rented,True
0,11219 ORVILLE ST,1,3.0,2.0,1953.0,4695.0,2022/07/26,No,Rented,True
0,4040 LA SALLE AVE,4,2.0,1.0,1939.0,1900.0,2022/07/26,No,Rented,True
0,5304 KINSTON AVE,5308,2.0,1.0,1951.0,1752.0,2022/07/26,No,Rented,True
0,4040 LA SALLE AVE,3,1.0,1.0,1939.0,1570.0,2022/07/26,No,Rented,True
0,4174 LAFAYETTE PL,1,3.0,2.0,1938.0,4975.0,2022/07/26,No,Rented,True
0,4018 TILDEN AVE,E,1.0,1.0,1947.0,2000.0,2022/07/26,No,Rented,True
0,10867 OREGON AVE,10865,3.0,2.0,1949.0,4860.0,2022/07/26,No,Rented,True
0,4018 TILDEN AVE,C,1.0,1.0,1947.0,1825.0,2022/07/26,No,Rented,True
0,4190 LINCOLN AVE,4192,3.0,2.0,1978.0,3500.0,2022/07/26,No,Rented,True
0,4190 LINCOLN AVE,4190,2.0,2.0,1916.0,3700.0,2022/07/26,No,Rented,True
0,4018 TILDEN AVE,B,1.0,1.0,1947.0,2000.0,2022/07/26,No,Rented,True
0,4228 INCE BLVD,4230,2.0,2.0,1951.0,3856.0,2022/07/26,No,Rented,True
0,5304 KINSTON AVE,5306,2.0,1.0,1951.0,1750.0,2022/07/26,No,Rented,True
0,4401 KEYSTONE AVE,0,4.0,3.0,1952.0,0.0,2022/07/26,No,Vacant,True
0,4154 DUQUESNE AVE,4156,2.0,1.0,1936.0,2600.0,2022/07/26,No,Rented,True
0,4110 MCLAUGHLIN AVE,1,2.0,1.0,1940.0,2900.0,2022/07/26,No,Rented,True
0,3841 WESTWOOD BLVD,3843,2.0,1.0,1946.0,1545.0,2022/07/26,No,Rented,True
0,4228 INCE BLVD,4228,3.0,2.0,1951.0,5214.0,2022/07/26,No,Rented,True
0,4018 TILDEN AVE,D,1.0,1.0,1947.0,1700.0,2022/07/26,No,Rented,True
0,4040 LA SALLE AVE,2,1.0,1.0,1939.0,1950.0,2022/07/26,No,Rented,True
0,8930 HUBBARD ST,8930,1.0,1.0,1940.0,1700.0,2022/07/26,No,Rented,True
0,8930 HUBBARD ST,8932,2.0,1.0,1940.0,2650.0,2022/07/26,No,Rented,True
0,3841 WESTWOOD BLVD,3841,2.0,1.0,1946.0,2266.0,2022/07/26,No,Vacant,True
0,4130 KEYSTONE AVE,4130,3.0,2.0,1928.0,5940.0,2022/07/26,No,Rented,True
0,4154 DUQUESNE AVE,4154,2.0,1.0,1936.0,2700.0,2022/07/26,No,Rented,True
0,4174 LAFAYETTE PL,2,2.0,2.0,1945.0,4300.0,2022/07/26,No,Rented,True
0,4040 LA SALLE AVE,1,1.0,1.0,1939.0,1595.0,2022/07/26,No,Rented,True
0,10867 OREGON AVE,10867,1.0,1.0,1949.0,3530.0,2022/07/26,No,Rented,True
0,4228 INCE BLVD,4228 B,2.0,1.0,1951.0,3155.0,2022/07/26,No,Rented,True
0,5304 KINSTON AVE,5310,2.0,1.0,1951.0,2100.0,2022/07/26,No,Rented,True
0,4018 TILDEN AVE,A,1.0,1.0,1947.0,2100.0,2022/07/26,No,Vacant,True
0,8007 HANNUM AVE,8007,2.0,2.5,1998.0,3575.0,2022/07/26,No,Rented,True
0,5000 MAYTIME LN,5000,2.0,2.0,1973.0,2650.0,2022/07/25,No,Rented,True
0,4235 BALDWIN AVE,A,3.0,2.5,1973.0,4500.0,2022/07/25,No,Rented,True
0,4023 WADE ST,4023 Wade,3.0,4.0,2009.0,4750.0,2022/07/25,No,Rented,True
0,6275 CANTERBURY DR,301,2.0,1.75,1969.0,2800.0,2022/07/25,No,Rented,True
0,5438 KINSTON AVE,5444,2.0,1.0,1951.0,2300.0,2022/07/25,No,Rented,True
0,4235 BALDWIN AVE,B,3.0,2.5,1973.0,4250.0,2022/07/25,No,Rented,True
0,3834 WESTWOOD BLVD,3836.5,2.0,1.0,1953.0,1600.0,2022/07/25,No,Rented,True
0,5438 KINSTON AVE,5442,2.0,1.0,1951.0,2300.0,2022/07/25,No,Rented,True
0,3834 WESTWOOD BLVD,3836,2.0,1.0,1953.0,2000.0,2022/07/25,No,Rented,True
0,4163 LINCOLN AVE,4163,3.0,3.0,2012.0,4200.0,2022/07/25,No,Rented,True
0,3858 SAWTELLE BLVD,3860,1.0,1.0,1948.0,1300.0,2022/07/25,No,Rented,True
0,3856 HURON AVE,3856,2.0,1.0,1940.0,2940.0,2022/07/25,No,Rented,True
0,3858 SAWTELLE BLVD,3862,1.0,1.0,1948.0,0.0,2022/07/25,No,Rented,True
0,5438 KINSTON AVE,5440,2.0,1.0,1951.0,2225.0,2022/07/25,No,Rented,True
0,4287 JACKSON AVE,B,2.0,1.0,1955.0,0.0,2022/07/25,No,Vacant,True
0,3858 SAWTELLE BLVD,3858,1.0,1.0,1948.0,1350.0,2022/07/25,No,Rented,True
0,4038 WADE ST,2,2.0,1.5,1963.0,2100.0,2022/07/25,No,Rented,True
0,4038 WADE ST,4,2.0,1.5,1963.0,2300.0,2022/07/25,No,Rented,True
0,3573 HELMS AVE,3573,1.0,1.0,2015.0,2495.0,2022/07/25,No,Rented,True
0,6050 CANTERBURY DR,F304,2.0,2.0,1970.0,1800.0,2022/07/25,No,Rented,True
0,4055 MADISON AVE,D,0.0,1.0,1923.0,0.0,2022/07/25,No,Vacant,True
0,3620 WESLEY ST,3620,2.0,2.0,1915.0,0.0,2022/07/25,No,Vacant,True
0,3620 WESLEY ST,3620.5,2.0,1.0,1915.0,2900.0,2022/07/25,No,Rented,True
0,4132 IRVING PL,4132,2.0,1.0,1951.0,4975.0,2022/07/25,No,Rented,True
0,4263 SAWTELLE BLVD,4263,2.0,1.0,1946.0,2126.0,2022/07/25,No,Rented,True
0,3834 WESTWOOD BLVD,3834,2.0,1.0,1953.0,1157.0,2022/07/25,No,Rented,True
0,4055 MADISON AVE,C,0.0,1.0,1923.0,850.0,2022/07/25,No,Rented,True
0,4055 MADISON AVE,B,0.0,1.0,1923.0,780.0,2022/07/25,No,Rented,True
0,3111 SUMMERTIME LN,111,1.0,1.0,1973.0,2250.0,2022/07/25,No,Rented,True
0,4263 SAWTELLE BLVD,2,2.0,1.0,1946.0,2085.0,2022/07/25,No,Rented,True
0,7309 RAINTREE CIR,7309,1.0,1.0,1972.0,1600.0,2022/07/25,No,Rented,True
0,4055 MADISON AVE,A,0.0,1.0,1923.0,950.0,2022/07/25,No,Rented,True
0,4287 JACKSON AVE,A,2.0,1.0,1955.0,0.0,2022/07/25,No,Vacant,True
0,4287 JACKSON AVE,C,2.0,1.0,1955.0,0.0,2022/07/25,No,Vacant,True
0,4038 WADE ST,3,2.0,1.5,1963.0,1485.0,2022/07/25,No,Rented,True
0,4842 HOLLOW CORNER RD,407,3.0,2.0,1972.0,2800.0,2022/07/25,No,Rented,True
0,3856 HURON AVE,3858,1.0,1.0,1940.0,2100.0,2022/07/25,No,Rented,True
0,11027 CULVER BLVD,11031,2.0,1.0,1954.0,1968.33,2022/07/25,No,Rented,True
0,4150 JASMINE AVE,4150,1.0,1.0,1940.0,2200.0,2022/07/25,No,Rented,True
0,4150 JASMINE AVE,4152,1.0,1.0,1940.0,1900.0,2022/07/25,No,Rented,True
0,5188 EMPORIA AVE,1,2.0,2.0,1957.0,4295.0,2022/07/25,No,Rented,True
0,4034 MADISON AVE,3,2.0,1.0,2014.0,3995.0,2022/07/25,No,Rented,True
0,3856 HURON AVE,3860,1.0,1.0,1940.0,2200.0,2022/07/25,No,Rented,True
0,3903 CAROL CT,House(SFR),3.0,3.0,1961.0,6490.0,2022/07/25,No,Rented,True
0,5438 KINSTON AVE,5438,2.0,1.0,1951.0,2250.0,2022/07/25,No,Rented,True
0,4034 MADISON AVE,2,2.0,3.0,2014.0,4495.0,2022/07/25,No,Rented,True
0,3856 HURON AVE,3860.5,0.0,1.0,1940.0,1450.0,2022/07/25,No,Rented,True
0,3834 WESTWOOD BLVD,3834.5,2.0,1.0,1953.0,1594.0,2022/07/25,No,Rented,True
0,5206 EMPORIA AVE,1,3.0,1.0,1951.0,2500.0,2022/07/25,No,Rented,True
0,3149 REID AVE,3149,1.0,1.0,1947.0,2750.0,2022/07/25,No,Vacant,True
0,11027 CULVER BLVD,11027,1.0,1.0,1954.0,1975.0,2022/07/25,No,Rented,True
0,4163 LINCOLN AVE,4165,3.0,2.0,2012.0,5200.0,2022/07/25,No,Rented,True
0,4034 MADISON AVE,1,1.0,2.0,2014.0,2755.0,2022/07/25,No,Rented,True
0,4038 WADE ST,1,2.0,1.5,1963.0,2400.0,2022/07/25,No,Rented,True
0,11027 CULVER BLVD,11029,1.0,1.0,1954.0,1800.0,2022/07/25,No,Rented,True
0,4055 MADISON AVE,4055,2.0,1.0,1923.0,1950.0,2022/07/25,No,Rented,True
0,4522 HUNTLEY AVE,4528,1.0,1.0,1955.0,1691.25,2022/07/24,No,Rented,True
0,4522 HUNTLEY AVE,4526,1.0,1.0,1955.0,1435.0,2022/07/24,No,Rented,True
0,3957 HURON AVE,D,2.0,1.0,1948.0,1300.0,2022/07/24,No,Rented,True
0,3004 SENTNEY AVE,1,3.0,1.0,1954.0,1000.0,2022/07/24,No,Rented,True
0,5001 STONEY CREEK RD,450,1.0,1.0,1973.0,1300.0,2022/07/24,No,Rented,True
0,3404 CATTARAUGUS AVE,3404.5,2.0,1.0,1950.0,2880.0,2022/07/24,Yes,Rented,True
0,3404 CATTARAUGUS AVE,3404,2.0,1.0,1926.0,2575.0,2022/07/24,Yes,Rented,True
0,3548 WESLEY ST,1,3.0,1.5,1940.0,3500.0,2022/07/24,No,Rented,True
0,4608 MAYTIME LN,4608,3.0,2.0,1975.0,3915.0,2022/07/24,No,Rented,True
0,4522 HUNTLEY AVE,4524,1.0,1.0,1955.0,0.0,2022/07/24,No,Vacant,True
0,3957 HURON AVE,3957,3.0,2.0,1948.0,900.0,2022/07/24,No,Rented,True
0,5321 RAINTREE CIR,1,2.0,2.0,1972.0,3250.0,2022/07/24,No,Rented,True
0,2305 SUMMERTIME LN,1,1.0,1.0,1973.0,2420.0,2022/07/24,No,Rented,True
0,3957 HURON AVE,C,1.0,1.0,1948.0,890.0,2022/07/24,No,Rented,True
0,3957 HURON AVE,B,1.0,1.0,1948.0,1180.0,2022/07/24,No,Rented,True
0,3957 HURON AVE,A,1.0,1.0,1948.0,1500.0,2022/07/24,No,Rented,True
0,1118 RAINTREE CIR,1118,2.0,2.0,1960.0,2750.0,2022/07/24,No,Rented,True
0,4522 HUNTLEY AVE,4522,3.0,2.0,1956.0,4725.0,2022/07/24,No,Rented,True
0,11078 CULVER BLVD,11078- 1A,1.0,1.0,1964.0,1428.0,2022/07/23,No,Rented,True
0,3830 WESTWOOD BLVD,3830- 4,1.0,1.0,1930.0,1786.0,2022/07/23,No,Rented,True
0,3830 WESTWOOD BLVD,3830- 3,1.0,1.0,1930.0,2100.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4169,1.0,1.0,1953.0,0.0,2022/07/23,No,Vacant,True
0,11078 CULVER BLVD,11078- 5,1.0,1.0,1964.0,0.0,2022/07/23,No,Vacant,True
0,11078 CULVER BLVD,11078- 2,1.0,1.0,1964.0,971.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4167,1.0,1.0,1953.0,1938.0,2022/07/23,No,Rented,True
0,4164 DUQUESNE AVE,5,3.0,1.75,1968.0,2900.0,2022/07/23,No,Rented,True
0,11078 CULVER BLVD,11078- 1,1.0,1.0,1964.0,0.0,2022/07/23,No,Vacant,True
0,4164 DUQUESNE AVE,3,1.0,1.75,1968.0,1700.0,2022/07/23,No,Rented,True
0,4164 DUQUESNE AVE,4,2.0,1.75,1968.0,2700.0,2022/07/23,No,Rented,True
0,4151 MADISON AVE,1,1.0,1.0,1926.0,2200.0,2022/07/23,No,Rented,True
0,4164 DUQUESNE AVE,2,2.0,1.75,1968.0,2500.0,2022/07/23,No,Rented,True
0,4164 DUQUESNE AVE,1,1.0,1.5,1968.0,1700.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4165,2.0,1.0,1953.0,0.0,2022/07/23,No,Vacant,True
0,4164 LAFAYETTE PL,1,2.0,1.0,1920.0,5350.0,2022/07/23,No,Rented,True
0,4162 LAFAYETTE PL,1,3.0,2.0,1977.0,4658.85,2022/07/23,No,Rented,True
0,11522 SEGRELL WAY,11522,3.0,2.0,1956.0,4200.0,2022/07/23,No,Rented,True
0,3830 WESTWOOD BLVD,3830- 2,1.0,1.0,1930.0,1708.0,2022/07/23,No,Rented,True
0,11078 CULVER BLVD,11078- 3 ,1.0,1.0,1964.0,540.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4171,1.0,1.0,1953.0,1650.0,2022/07/23,No,Rented,True
0,11084 CULVER BLVD,11086,1.0,1.0,1951.0,787.0,2022/07/23,No,Rented,True
0,4024 LINCOLN AVE,4028,2.0,1.0,1940.0,1900.0,2022/07/23,No,Rented,True
0,4024 LINCOLN AVE,4026,1.0,1.0,1940.0,1188.0,2022/07/23,No,Rented,True
0,4024 LINCOLN AVE,4024,1.0,1.0,1940.0,1100.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4177,1.0,1.0,1953.0,1875.0,2022/07/23,No,Rented,True
0,11084 CULVER BLVD,11084,1.0,1.0,1951.0,1522.0,2022/07/23,No,Rented,True
0,10962 CULVER BLVD,2,1.0,1.0,1959.0,1600.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4173,1.0,1.0,1953.0,1865.0,2022/07/23,No,Rented,True
0,4165 ELENDA ST,4175,1.0,1.0,1953.0,1650.0,2022/07/23,No,Rented,True
0,11078 CULVER BLVD,11078-4,1.0,1.0,1964.0,1496.0,2022/07/23,No,Rented,True
0,11084 CULVER BLVD,11088,1.0,1.0,1951.0,1102.0,2022/07/23,No,Rented,True
0,11084 CULVER BLVD,11090,2.0,1.0,1951.0,1155.0,2022/07/23,No,Rented,True
0,3830 WESTWOOD BLVD,3830- 1,1.0,1.0,1930.0,1891.0,2022/07/23,No,Rented,True
0,10962 CULVER BLVD,10962-4,2.0,1.0,1975.0,1500.0,2022/07/23,No,Rented,True
0,10962 CULVER BLVD,10962-3,2.0,1.0,1959.0,1975.0,2022/07/23,No,Rented,True
0,10962 CULVER BLVD,1,1.0,1.0,1959.0,1600.0,2022/07/23,No,Rented,True
0,6000 CANTERBURY DR,D103,2.0,2.0,1971.0,1832.0,2022/07/22,Yes,Rented,True
0,5651 SUMNER WAY,213,2.0,2.0,1968.0,1590.0,2022/07/22,Yes,Rented,True
0,3570 WESLEY ST,2,4.0,2.0,1950.0,4707.0,2022/07/22,No,Rented,True
